LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,CHANGE_AMT1,CHANGE_AMT2,CHANGE_AMT3,CHANGE_AMT4,CHANGE_AMT5
50000.0,2,2,1,29,0,0,0,0,0,0,3000.0,9000.0,2000.0,2000.0,700.0,4000.0,0,-5574.0,7588.0,-1511.0,-29202.0,-1531.0
80000.0,2,1,2,28,0,0,0,0,0,0,1664.0,2742.0,2000.0,1720.0,1764.0,1762.0,0,1001.0,2078.0,988.0,991.0,1043.0
70000.0,2,4,1,24,0,0,0,-2,-2,-2,1000.0,0.0,0.0,0.0,0.0,0.0,0,-193.0,-47470.0,0.0,0.0,0.0
50000.0,2,1,2,24,-1,-1,-1,-1,-1,-1,0.0,9252.0,1859.0,8362.0,810.0,1469.0,0,-3295.0,18393.0,-16505.0,6511.0,-7552.0
180000.0,2,1,2,28,0,0,0,0,0,0,7000.0,7000.0,7000.0,7000.0,5000.0,326.0,0,6199.0,6109.0,5706.0,4774.0,-21859.0
110000.0,2,1,2,29,0,0,0,2,0,0,5320.0,7845.0,4000.0,4000.0,3500.0,9500.0,0,-141.0,2248.0,-2806.0,28.0,-14248.0
300000.0,2,2,1,29,0,0,0,0,0,0,11369.0,11380.0,11216.0,11069.0,11090.0,10028.0,1,-3896.0,-3659.0,-3930.0,-4010.0,-3967.0
210000.0,2,4,2,29,0,0,0,0,0,0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0,1264.0,1271.0,926.0,1210.0,1065.0
200000.0,2,1,2,29,0,0,-1,0,0,0,1000.0,439.0,2000.0,42000.0,1700.0,2000.0,0,-5831.0,-1028.0,1818.0,41463.0,248.0
100000.0,2,2,1,28,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
70000.0,2,3,2,31,2,0,0,0,0,0,3200.0,3013.0,2141.0,1200.0,1300.0,1300.0,1,799.0,862.0,-3619.0,-36216.0,96.0
250000.0,2,1,2,31,0,0,0,0,0,0,3500.0,2658.0,3000.0,4000.0,3000.0,2500.0,0,383.0,-427.0,717.0,622.0,1324.0
600000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,700.0,349.0,9.0,0.0,0.0,0.0,0,199.0,234.0,-358.0,0.0,0.0
320000.0,2,2,1,31,0,0,0,0,0,0,1100.0,1100.0,1100.0,1000.0,1000.0,8000.0,0,1053.0,1039.0,1019.0,902.0,892.0
180000.0,2,2,2,31,0,0,0,0,0,0,3085.0,4000.0,5000.0,3514.0,3478.0,3517.0,0,-94818.0,2606.0,3513.0,1983.0,1811.0
110000.0,2,1,2,27,0,0,0,0,0,0,4009.0,5083.0,5002.0,4000.0,3000.0,5050.0,0,-3547.0,-4472.0,-2523.0,-5750.0,-1424.0
20000.0,2,1,2,22,1,2,0,0,0,0,0.0,1634.0,1610.0,710.0,717.0,722.0,0,-594.0,1035.0,976.0,103.0,12.0
60000.0,2,3,2,22,-1,-1,-1,-1,0,0,1815.0,3496.0,11548.0,3500.0,200.0,1100.0,0,-2241.0,1688.0,8052.0,2971.0,-8658.0
320000.0,2,2,2,30,-1,-1,-1,-1,-1,0,3720.0,4206.0,15610.0,10556.0,8000.0,5600.0,0,30.0,486.0,11404.0,-5054.0,1307.0
320000.0,2,1,2,29,0,0,0,0,0,0,1955.0,2020.0,1605.0,30039.0,65000.0,5000.0,0,952.0,-9874.0,585.0,28287.0,44311.0
110000.0,2,2,2,29,0,0,0,0,0,0,5837.0,5454.0,5707.0,4156.0,4123.0,4368.0,0,266.0,-3191.0,2388.0,-1372.0,-1851.0
80000.0,2,3,2,28,0,0,0,0,0,0,3200.0,3500.0,3000.0,2500.0,2500.0,2500.0,0,-1640.0,1718.0,-2136.0,1209.0,1459.0
500000.0,2,3,2,29,0,0,0,0,0,0,3005.0,3027.0,6024.0,3003.0,2334.0,4087.0,0,-16042.0,998.0,-331.0,-4966.0,919.0
190000.0,2,3,2,31,-1,-1,-1,-2,-2,-2,87.0,0.0,0.0,0.0,0.0,35520.0,0,-1481.0,-87.0,0.0,0.0,0.0
80000.0,2,2,2,27,0,0,0,0,0,0,5000.0,3500.0,3000.0,0.0,1000.0,10000.0,0,-2914.0,-180.0,-3280.0,-6124.0,-858.0
90000.0,2,1,1,29,0,0,0,0,0,0,10400.0,3400.0,36139.0,618.0,3200.0,8500.0,0,7353.0,-7000.0,31283.0,6325.0,-6083.0
140000.0,2,3,2,29,0,0,2,0,0,0,14500.0,0.0,5000.0,8000.0,10000.0,9472.0,0,-7058.0,-21240.0,-16907.0,-9866.0,-67970.0
200000.0,2,1,2,31,1,-1,-1,-2,-2,-2,896.0,0.0,0.0,0.0,0.0,0.0,0,896.0,-896.0,0.0,0.0,0.0
250000.0,2,1,1,31,-1,-1,-1,-1,-1,-1,7404.0,3186.0,5161.0,0.0,13714.0,3224.0,0,5206.0,-4218.0,1975.0,-5161.0,13714.0
260000.0,2,1,1,32,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,238.0,0.0,0.0,0,0.0,0.0,0.0,238.0,-238.0
220000.0,2,2,2,28,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,-3700.0,0.0,0.0,0.0,0.0
110000.0,2,2,2,29,0,0,0,0,0,0,1400.0,1500.0,1400.0,1100.0,1000.0,1000.0,0,-26025.0,1106.0,916.0,780.0,527.0
210000.0,2,2,2,27,0,0,0,0,0,0,3100.0,3200.0,4000.0,3300.0,3500.0,3500.0,0,1716.0,1831.0,2543.0,1811.0,2027.0
380000.0,2,2,1,30,0,0,0,0,0,0,13437.0,6068.0,2462.0,168159.0,5248.0,5540.0,0,-62631.0,-127187.0,-53504.0,144152.0,-28043.0
120000.0,2,1,2,26,1,-1,-1,-1,-1,-2,1029.0,0.0,680.0,0.0,0.0,1381.0,0,1029.0,-936.0,680.0,-680.0,0.0
60000.0,2,1,2,25,0,0,0,0,0,0,2100.0,2100.0,2685.0,2300.0,4800.0,3400.0,0,1144.0,-311.0,1726.0,-1242.0,3700.0
100000.0,2,2,2,24,3,2,2,2,2,2,0.0,7000.0,0.0,6600.0,4000.0,3200.0,1,-1912.0,5700.0,-2268.0,5183.0,2442.0
20000.0,2,1,2,24,0,0,0,0,0,0,1585.0,1700.0,1570.0,1000.0,1000.0,1000.0,0,-242.0,-585.0,-23.0,430.0,581.0
30000.0,2,2,2,25,0,0,0,0,0,0,1325.0,1350.0,1366.0,806.0,834.0,836.0,1,700.0,1025.0,1016.0,440.0,471.0
50000.0,2,1,2,26,0,0,0,0,0,0,3008.0,2024.0,3000.0,1000.0,5000.0,1500.0,0,-55.0,-7294.0,-14294.0,-7811.0,1247.0
200000.0,2,1,2,26,0,0,0,0,2,2,5000.0,4000.0,8000.0,2900.0,0.0,5700.0,1,3181.0,2190.0,5969.0,819.0,-3235.0
210000.0,2,1,2,25,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,780.0,1473.0,0,0.0,0.0,0.0,0.0,390.0
240000.0,2,2,2,25,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
150000.0,2,3,2,33,0,0,0,0,0,0,1100.0,1074.0,1000.0,1000.0,1000.0,0.0,0,482.0,-1662.0,-1874.0,-590.0,-4630.0
330000.0,2,1,2,34,-2,-2,-2,-2,-2,-2,8400.0,626.0,626.0,1348.0,5879.0,8954.0,0,3823.0,-7774.0,0.0,722.0,4531.0
280000.0,2,2,2,34,-1,-1,2,-1,-1,-1,34163.0,0.0,131200.0,3950.0,0.0,716.0,0,34125.0,-1363.0,98400.0,-127250.0,-3950.0
210000.0,2,1,2,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
400000.0,2,1,1,34,-2,-2,-2,-2,-2,-2,10000.0,0.0,14005.0,2000.0,0.0,0.0,0,-209.0,-10000.0,14005.0,-13796.0,0.0
200000.0,2,1,2,33,0,0,0,0,0,0,7300.0,6550.0,7200.0,5300.0,5400.0,5240.0,0,3395.0,-9729.0,3401.0,-8299.0,-210.0
60000.0,2,2,1,32,0,0,0,0,0,0,2700.0,2100.0,2100.0,2200.0,2100.0,3000.0,0,-349.0,-1733.0,634.0,-77.0,-1137.0
50000.0,2,2,1,34,0,0,0,0,-2,-2,2000.0,1200.0,0.0,0.0,0.0,0.0,0,1772.0,437.0,-5000.0,0.0,0.0
360000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,8288.0,21888.0,44640.0,3904.0,0.0,0.0,0,7984.0,13577.0,22575.0,-40536.0,-3904.0
300000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,1603.0,902.0,11117.0,3462.0,58418.0,16994.0,0,44.0,-699.0,10119.0,-7567.0,54396.0
10000.0,2,2,2,33,-2,-1,0,0,2,2,3000.0,3000.0,3000.0,0.0,2000.0,0.0,0,3000.0,2939.0,2884.0,-271.0,1873.0
420000.0,2,1,1,32,-1,-1,-2,-2,-2,-2,358.0,0.0,0.0,20.0,0.0,0.0,0,-8513.0,-358.0,0.0,20.0,-20.0
220000.0,2,3,2,32,0,0,0,0,0,0,7000.0,15000.0,6000.0,10000.0,10000.0,7000.0,0,-16894.0,-8167.0,-12807.0,7351.0,-13949.0
130000.0,2,2,1,34,2,2,2,2,2,2,2500.0,3000.0,0.0,2600.0,1000.0,1500.0,1,1809.0,2295.0,-735.0,1850.0,402.0
200000.0,2,1,1,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
50000.0,2,1,2,33,2,2,2,2,2,2,3400.0,2301.0,0.0,2300.0,2000.0,2000.0,0,2555.0,1459.0,-868.0,1410.0,1258.0
300000.0,2,2,1,33,0,0,0,0,0,0,11000.0,12000.0,20002.0,10002.0,11002.0,26002.0,0,6854.0,6389.0,14035.0,3513.0,6096.0
120000.0,2,2,1,44,-1,-1,-1,-1,-1,-1,0.0,780.0,337.0,1234.0,0.0,0.0,1,-390.0,780.0,-443.0,897.0,-1234.0
360000.0,2,1,2,35,-1,-1,-1,-1,0,0,14200.0,17631.0,17741.0,25203.0,10000.0,216.0,0,11991.0,4118.0,-230.0,20349.0,-15213.0
50000.0,2,3,1,35,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
230000.0,2,1,2,37,1,-2,-2,-2,-1,2,0.0,0.0,0.0,42820.0,0.0,1000.0,0,0.0,0.0,0.0,42820.0,-42538.0
50000.0,2,2,1,37,0,0,0,0,0,0,2152.0,2091.0,1034.0,500.0,17.0,26500.0,0,-8973.0,-10659.0,-19442.0,-6872.0,-3231.0
30000.0,2,2,1,38,0,0,0,0,0,0,2588.0,1553.0,1033.0,381.0,384.0,404.0,0,-4932.0,-8452.0,-5208.0,-300.0,-1499.0
150000.0,2,3,1,45,2,2,2,0,0,0,7333.0,4.0,4104.0,15000.0,2000.0,2200.0,1,-9494.0,-16425.0,-2743.0,-101581.0,1079.0
70000.0,2,3,1,44,0,0,0,0,0,0,1041.0,1084.0,1043.0,1000.0,2000.0,2000.0,0,-6894.0,1043.0,959.0,-60.0,1005.0
320000.0,2,1,2,35,0,0,0,0,0,0,2054.0,4027.0,3002.0,3008.0,1059.0,551.0,0,-3559.0,726.0,-7199.0,1636.0,-4395.0
330000.0,2,1,1,41,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
120000.0,2,2,1,37,0,0,0,0,0,0,5400.0,4000.0,5500.0,5500.0,5500.0,1000.0,0,2137.0,-661.0,3677.0,3679.0,2572.0
360000.0,2,1,1,36,-2,-2,-2,-2,-2,-2,1992.0,604.0,0.0,3960.0,0.0,2313.0,0,-11694.0,-1388.0,-604.0,3960.0,-3960.0
30000.0,2,2,1,40,1,2,0,0,0,0,0.0,1812.0,1826.0,904.0,940.0,1143.0,0,-766.0,159.0,1014.0,-4142.0,533.0
150000.0,2,3,2,39,0,0,0,0,0,-1,1662.0,1783.0,1282.0,250.0,12500.0,12500.0,0,-11703.0,-11379.0,-12001.0,-12532.0,0.0
30000.0,2,2,2,49,2,2,2,2,2,2,1500.0,0.0,2500.0,0.0,2000.0,0.0,1,910.0,-586.0,2191.0,-622.0,1681.0
150000.0,2,2,1,46,0,0,0,0,0,0,2094.0,1558.0,1005.0,1162.0,1408.0,113260.0,0,-8652.0,-26722.0,-10756.0,85.0,-32535.0
470000.0,2,1,1,37,-1,0,0,0,0,0,5305.0,3500.0,38007.0,3000.0,3507.0,2500.0,0,-7209.0,297.0,36343.0,-2009.0,1822.0
410000.0,2,2,1,42,0,0,0,0,0,0,18026.0,18026.0,14095.0,12037.0,15026.0,13026.0,0,4777.0,3267.0,-26258.0,-47330.0,2645.0
390000.0,2,3,2,43,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,498.0,1,0.0,0.0,0.0,0.0,0.0
320000.0,2,2,1,37,0,0,0,0,0,0,8211.0,6100.0,6094.0,5035.0,4446.0,5028.0,0,-14967.0,-22781.0,-16534.0,-15930.0,-11039.0
450000.0,2,3,2,40,-1,0,0,-1,-1,0,4000.0,5000.0,4425.0,15091.0,0.0,2277.0,0,-6212.0,663.0,-841.0,10666.0,-8750.0
70000.0,2,2,2,42,1,2,0,0,0,0,10.0,2200.0,2100.0,1900.0,1841.0,1945.0,0,-3459.0,-8326.0,-10985.0,800.0,903.0
50000.0,2,2,1,44,0,0,0,0,0,0,1109.0,1129.0,1137.0,302.0,312.0,313.0,0,863.0,1020.0,1008.0,165.0,176.0
100000.0,2,3,1,46,0,0,2,2,0,0,8000.0,1100.0,3000.0,3000.0,3100.0,3100.0,0,5735.0,-1139.0,629.0,-7382.0,1684.0
110000.0,2,1,2,28,0,0,0,0,0,0,8080.0,14298.0,2519.0,6616.0,1953.0,5300.0,0,564.0,-7001.0,-487.0,-24971.0,-262.0
280000.0,2,2,2,28,0,0,0,0,0,0,4411.0,10282.0,3006.0,2659.0,3436.0,1000.0,0,2428.0,8271.0,419.0,2259.0,3436.0
500000.0,2,1,2,28,0,0,0,0,0,0,10049.0,10106.0,9021.0,7029.0,9093.0,10018.0,0,-22680.0,-21099.0,-36518.0,-20577.0,-17476.0
360000.0,2,1,2,30,0,0,0,0,0,0,6029.0,5487.0,5043.0,10084.0,5059.0,5040.0,0,-43408.0,-586.0,-15913.0,62.0,-12825.0
180000.0,2,2,1,30,-1,2,2,-2,-1,0,13.0,0.0,0.0,1245.0,0.0,0.0,0,-345.0,-2414.0,0.0,1245.0,-699.0
480000.0,2,2,2,31,0,0,0,0,0,0,9960.0,30902.0,7410.0,6368.0,7323.0,5837.0,0,-24529.0,25040.0,-57156.0,-21088.0,4177.0
450000.0,2,1,1,39,-1,-1,-1,-1,-1,0,4595.0,4562.0,5001.0,39292.0,0.0,62597.0,0,923.0,-25.0,439.0,34242.0,-13731.0
80000.0,2,1,2,26,0,0,0,0,0,0,5000.0,3500.0,3000.0,2800.0,3000.0,3000.0,0,3717.0,297.0,-35.0,-985.0,-686.0
290000.0,2,2,2,25,0,0,0,0,0,0,2510.0,2500.0,3000.0,3000.0,3000.0,3000.0,0,-7160.0,-4901.0,1969.0,-7049.0,-2304.0
500000.0,2,2,2,27,0,0,-1,0,0,0,11613.0,176596.0,6506.0,5178.0,3031.0,3466.0,0,-4611.0,-54586.0,-7505.0,-21847.0,-21376.0
200000.0,2,1,1,37,-1,-1,-1,-1,0,0,0.0,261.0,8203.0,5000.0,0.0,13185.0,0,-9212.0,261.0,7942.0,5000.0,-3512.0
130000.0,2,3,1,43,2,3,2,2,2,2,0.0,0.0,2400.0,0.0,2000.0,0.0,1,-605.0,-594.0,2088.0,-629.0,1675.0
360000.0,2,2,2,34,0,0,0,0,0,0,12200.0,10500.0,8500.0,8750.0,9200.0,9800.0,0,-5105.0,-31189.0,-10241.0,4917.0,5241.0
300000.0,2,2,1,34,0,0,0,0,0,0,3500.0,5017.0,5000.0,2000.0,2500.0,8128.0,0,2491.0,3765.0,465.0,1409.0,2071.0
70000.0,2,2,2,41,0,0,0,0,0,0,4000.0,36500.0,2300.0,1500.0,2000.0,3000.0,1,-67.0,-2388.0,-18357.0,-22664.0,147.0
80000.0,2,3,1,44,-1,-1,-1,-1,-1,-1,1131.0,1000.0,1907.0,2000.0,2000.0,700.0,0,314.0,-314.0,1090.0,55.0,-97.0
30000.0,2,1,2,36,2,2,2,0,0,0,3120.0,0.0,1433.0,951.0,983.0,1099.0,1,2409.0,-699.0,1012.0,518.0,555.0
280000.0,2,2,2,30,0,0,0,0,0,0,12873.0,135477.0,6480.0,4026.0,4153.0,3014.0,0,-41537.0,173953.0,-172095.0,-45582.0,-2197.0
210000.0,1,3,2,46,0,0,0,0,0,0,5000.0,4000.0,2350.0,2000.0,3000.0,3000.0,0,4193.0,2171.0,610.0,-462.0,1905.0
80000.0,2,3,1,41,0,0,0,0,0,0,2665.0,2108.0,2051.0,2092.0,3690.0,2371.0,0,-868.0,-1374.0,1062.0,1183.0,2763.0
260000.0,2,1,2,37,-2,-1,-1,-1,-1,-1,1316.0,2609.0,1017.0,1012.0,959.0,935.0,0,-2505.0,1293.0,-1592.0,-5.0,-53.0
120000.0,2,3,1,36,0,0,0,0,0,0,1181.0,1219.0,1196.0,452.0,460.0,463.0,1,1012.0,1038.0,977.0,256.0,-94.0
150000.0,2,1,2,32,2,0,0,0,0,2,1887.0,2003.0,2000.0,3419.0,13.0,2088.0,0,502.0,887.0,-759.0,2388.0,-858.0
180000.0,2,2,1,31,1,-1,2,-1,0,0,200.0,0.0,300.0,0.0,399.0,100.0,0,200.0,-100.0,200.0,-100.0,299.0
140000.0,2,2,1,34,-1,0,0,0,0,0,3000.0,3000.0,3000.0,3000.0,2500.0,2500.0,0,-3118.0,1210.0,1157.0,1152.0,1107.0
370000.0,2,3,1,34,0,0,0,0,0,0,210000.0,9413.0,7900.0,6000.0,6000.0,7000.0,0,129016.0,-10490.0,-38310.0,-15252.0,-1138.0
30000.0,2,2,1,35,2,3,2,2,2,2,0.0,2000.0,1000.0,0.0,2026.0,0.0,1,-749.0,-1130.0,290.0,-710.0,1622.0
160000.0,2,2,2,33,0,0,0,0,0,0,6500.0,5211.0,5000.0,5000.0,5000.0,5000.0,0,103.0,520.0,-822.0,892.0,-880.0
60000.0,2,2,3,33,-1,-1,-1,2,-1,-1,780.0,390.0,0.0,390.0,390.0,2405.0,1,-3480.0,-390.0,0.0,0.0,0.0
230000.0,2,1,1,34,2,2,2,2,2,2,9000.0,9300.0,7500.0,7500.0,7500.0,7500.0,1,4621.0,4940.0,2983.0,2927.0,4315.0
80000.0,2,2,1,37,0,0,0,0,0,0,5000.0,3000.0,2000.0,4000.0,2000.0,2000.0,0,3430.0,-29002.0,1263.0,3221.0,1216.0
360000.0,2,2,1,37,-1,2,2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,-5198.0,-550.0,0.0,0.0,0.0
130000.0,2,2,1,42,2,2,2,0,0,0,6400.0,0.0,4535.0,3900.0,4300.0,3700.0,1,1303.0,-3546.0,-1588.0,-23295.0,-6506.0
500000.0,2,1,2,35,-1,-1,-1,-1,0,-1,4583.0,13519.0,43251.0,0.0,8657.0,10649.0,0,2185.0,8936.0,29732.0,-8972.0,-25622.0
360000.0,2,2,1,47,0,0,0,0,0,0,3389.0,3357.0,2973.0,2819.0,2468.0,2503.0,0,353.0,-31.0,-6093.0,-9454.0,-8059.0
120000.0,2,3,1,38,0,0,0,0,0,0,5720.0,5820.0,5670.0,4250.0,4450.0,4470.0,0,-278.0,2389.0,-408.0,-1677.0,2640.0
150000.0,2,2,2,36,0,0,0,0,0,0,3052.0,3136.0,8046.0,2300.0,9621.0,0.0,0,1717.0,1696.0,-3165.0,-23897.0,8524.0
120000.0,2,2,1,37,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,-18486.0,0.0,0.0,0.0,0.0
190000.0,2,1,3,35,0,0,0,-1,-1,2,21238.0,2000.0,191260.0,6000.0,0.0,20400.0,0,-4599.0,-45285.0,129368.0,-47198.0,-3191.0
230000.0,2,3,1,43,-2,-2,-2,-2,-2,-2,1099.0,2508.0,976.0,416.0,416.0,416.0,0,683.0,1409.0,-1532.0,-560.0,0.0
50000.0,2,3,3,43,0,0,0,0,0,0,1800.0,2000.0,1000.0,1000.0,0.0,0.0,0,1040.0,1243.0,35.0,-44045.0,-4080.0
20000.0,2,3,2,45,-1,-1,-1,-1,-1,0,350.0,400.0,400.0,800.0,0.0,390.0,0,-40.0,10.0,10.0,410.0,-390.0
100000.0,2,3,1,38,0,0,-1,0,0,0,13514.0,69370.0,20001.0,3000.0,3000.0,3000.0,0,-30733.0,65350.0,16133.0,773.0,-3974.0
200000.0,2,4,3,40,0,0,0,0,0,-1,7263.0,8857.0,9117.0,29420.0,3484.0,1998.0,0,-13872.0,-13784.0,4116.0,-103444.0,-95016.0
160000.0,2,2,2,38,0,0,0,0,0,0,7008.0,6300.0,5000.0,3000.0,2606.0,4006.0,0,-7696.0,-3277.0,-10245.0,-19760.0,-2503.0
160000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,0.0,0.0,501.0,285.0,1254.0,99.0,0,-164.0,0.0,501.0,-215.0,964.0
50000.0,2,3,1,39,2,2,2,2,2,0,1800.0,2000.0,1171.0,0.0,1211.0,1221.0,1,988.0,1188.0,332.0,-839.0,684.0
100000.0,2,1,2,26,1,-1,-1,-1,-1,-1,632.0,0.0,316.0,632.0,0.0,316.0,0,632.0,-632.0,316.0,316.0,-632.0
420000.0,2,1,1,44,1,2,0,0,0,0,6.0,3016.0,1846.0,5005.0,2005.0,1462.0,0,-1213.0,765.0,-2072.0,3920.0,331.0
500000.0,2,2,1,38,-1,-1,0,0,0,0,1384.0,5000.0,1224.0,3003.0,3506.0,3552.0,0,1134.0,4940.0,1029.0,-1817.0,2785.0
360000.0,2,1,1,41,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
190000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,2278.0,918.0,864.0,1300.0,514.0,175.0,0,2278.0,-1360.0,-59.0,441.0,-786.0
120000.0,2,2,2,32,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,-40420.0,0.0,0.0,0.0,0.0
300000.0,2,2,1,33,0,0,0,0,0,0,1500.0,1513.0,1000.0,1059.0,0.0,0.0,0,-4647.0,1280.0,-2052.0,1059.0,-11900.0
50000.0,2,2,2,31,0,0,0,0,0,0,3000.0,3687.0,5000.0,1000.0,309.0,2000.0,0,1536.0,1806.0,452.0,-39862.0,-220.0
290000.0,2,1,2,29,0,0,0,0,0,0,10000.0,3286.0,3133.0,2822.0,3212.0,3073.0,0,7632.0,984.0,1480.0,-3430.0,335.0
240000.0,2,2,2,29,0,0,0,0,0,0,5006.0,9002.0,7000.0,5049.0,21862.0,5529.0,0,-7478.0,5504.0,96.0,-376.0,6034.0
120000.0,2,2,1,28,0,0,0,0,0,0,3283.0,3000.0,5000.0,3000.0,3000.0,4000.0,0,-6843.0,-17913.0,-4610.0,1400.0,1793.0
150000.0,2,2,2,30,-1,0,0,0,0,0,5301.0,6112.0,6023.0,4626.0,1035.0,1046.0,0,2612.0,-205.0,-1093.0,-31209.0,-80133.0
270000.0,2,1,2,31,-1,-1,0,-1,-1,0,2254.0,1522.0,4065.0,4056.0,81.0,83.0,0,2081.0,1425.0,386.0,-90.0,4220.0
310000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,24485.0,6864.0,0.0,150.0,150.0,271.0,0,15372.0,-17616.0,-6864.0,150.0,0.0
20000.0,2,2,1,42,0,0,0,0,0,3,1125.0,1145.0,1154.0,852.0,150.0,0.0,1,1014.0,1020.0,1010.0,698.0,-6.0
70000.0,2,1,2,29,0,0,0,0,0,0,3049.0,2621.0,3032.0,2074.0,2000.0,1800.0,0,1948.0,903.0,313.0,-6219.0,-5845.0
290000.0,2,2,1,29,0,0,0,0,0,0,2002.0,3001.0,2000.0,1502.0,1000.0,1002.0,0,-406.0,-1057.0,-4337.0,649.0,-1061.0
120000.0,2,2,2,38,-1,2,2,-1,-1,0,0.0,0.0,326.0,652.0,0.0,326.0,0,0.0,-652.0,326.0,326.0,-326.0
140000.0,2,3,1,48,0,0,-1,0,0,0,0.0,139067.0,4263.0,3376.0,4274.0,4635.0,0,-143650.0,139067.0,-45742.0,931.0,2753.0
220000.0,2,1,1,43,0,0,0,0,0,0,2344.0,2427.0,2500.0,2490.0,2580.0,2593.0,0,671.0,1371.0,1387.0,1355.0,1459.0
240000.0,2,1,2,28,0,0,0,0,0,0,100050.0,10000.0,7000.0,10040.0,7000.0,6000.0,0,44221.0,-35309.0,-13547.0,-38623.0,1321.0
320000.0,2,2,1,30,0,0,0,0,0,0,5005.0,15055.0,16752.0,10012.0,10071.0,10039.0,0,-6385.0,3121.0,-4671.0,-16631.0,-2486.0
50000.0,2,2,1,30,0,0,0,0,0,2,1450.0,1800.0,2000.0,2600.0,0.0,2020.0,1,1034.0,1379.0,1235.0,1821.0,23850.0
100000.0,2,1,1,30,0,0,0,0,0,-1,3000.0,2500.0,2000.0,1000.0,58408.0,5800.0,0,-13763.0,-5403.0,-8218.0,-6557.0,48632.0
70000.0,2,2,2,30,2,2,2,0,0,2,1700.0,0.0,1300.0,1400.0,0.0,1400.0,1,1166.0,-532.0,745.0,1142.0,-410.0
230000.0,2,1,2,30,0,0,0,0,0,0,5000.0,3000.0,3616.0,3000.0,2000.0,0.0,0,-7346.0,-26678.0,-7166.0,-305.0,-594.0
120000.0,2,2,2,30,-1,2,2,-1,-1,-2,0.0,0.0,6407.0,0.0,0.0,3000.0,0,-4221.0,-1492.0,6407.0,-6407.0,0.0
350000.0,2,1,2,31,0,0,0,0,0,0,15000.0,12127.0,9557.0,8000.0,6500.0,7000.0,0,8234.0,3940.0,-116421.0,-8725.0,-30533.0
70000.0,2,1,2,34,2,2,2,2,2,2,2000.0,0.0,4000.0,2000.0,2000.0,2000.0,1,990.0,-990.0,3269.0,936.0,1089.0
50000.0,2,3,1,31,0,0,0,0,0,0,1914.0,1900.0,1478.0,1172.0,2005.0,1000.0,0,1211.0,-3014.0,-9389.0,55.0,-1621.0
150000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,3769.0,1999.0,1999.0,1500.0,1500.0,1500.0,0,1770.0,-1770.0,0.0,-499.0,0.0
410000.0,2,3,1,34,-2,-2,-2,-2,-2,-2,4252.0,23785.0,225.0,194.0,6473.0,22906.0,0,1887.0,19357.0,-23367.0,-31.0,6248.0
410000.0,2,1,2,34,0,0,0,0,0,0,2626.0,2616.0,2617.0,20000.0,1012.0,511.0,0,905.0,-3743.0,-1873.0,8630.0,-20119.0
400000.0,2,1,2,35,-2,-2,-2,-2,-2,-2,5000.0,7013.0,3600.0,1500.0,1000.0,1000.0,0,91.0,2559.0,-3369.0,-3442.0,850.0
50000.0,2,2,1,34,0,0,0,0,0,0,2000.0,1718.0,1210.0,1018.0,539.0,5001.0,0,511.0,977.0,-5116.0,-1988.0,-5874.0
390000.0,2,1,1,39,0,0,0,0,0,-1,2013.0,1329.0,1025.0,1010.0,67842.0,2530.0,0,-9631.0,-3573.0,-17340.0,-6188.0,58613.0
